row_id,date,country,store,product,num_sold,easter,newyear
13013,2016-12-23,Sweden,KaggleRama,Kaggle Sticker,190,0,0
13014,2016-12-24,Finland,KaggleMart,Kaggle Mug,269,0,0
13015,2016-12-24,Finland,KaggleMart,Kaggle Hat,399,0,0
13016,2016-12-24,Finland,KaggleMart,Kaggle Sticker,108,0,0
13017,2016-12-24,Finland,KaggleRama,Kaggle Mug,425,0,0
13018,2016-12-24,Finland,KaggleRama,Kaggle Hat,665,0,0
13019,2016-12-24,Finland,KaggleRama,Kaggle Sticker,194,0,0
13020,2016-12-24,Norway,KaggleMart,Kaggle Mug,362,0,0
13021,2016-12-24,Norway,KaggleMart,Kaggle Hat,594,0,0
13022,2016-12-24,Norway,KaggleMart,Kaggle Sticker,167,0,0
13023,2016-12-24,Norway,KaggleRama,Kaggle Mug,716,0,0
13024,2016-12-24,Norway,KaggleRama,Kaggle Hat,1029,0,0
13025,2016-12-24,Norway,KaggleRama,Kaggle Sticker,304,0,0
13026,2016-12-24,Sweden,KaggleMart,Kaggle Mug,295,0,0
13027,2016-12-24,Sweden,KaggleMart,Kaggle Hat,422,0,0
13028,2016-12-24,Sweden,KaggleMart,Kaggle Sticker,137,0,0
13029,2016-12-24,Sweden,KaggleRama,Kaggle Mug,517,0,0
13030,2016-12-24,Sweden,KaggleRama,Kaggle Hat,785,0,0
13031,2016-12-24,Sweden,KaggleRama,Kaggle Sticker,221,0,0
13032,2016-12-25,Finland,KaggleMart,Kaggle Mug,283,0,0
13033,2016-12-25,Finland,KaggleMart,Kaggle Hat,418,0,0
13034,2016-12-25,Finland,KaggleMart,Kaggle Sticker,118,0,0
13035,2016-12-25,Finland,KaggleRama,Kaggle Mug,471,0,0
13036,2016-12-25,Finland,KaggleRama,Kaggle Hat,679,0,0
13037,2016-12-25,Finland,KaggleRama,Kaggle Sticker,225,0,0
13038,2016-12-25,Norway,KaggleMart,Kaggle Mug,426,0,0
13039,2016-12-25,Norway,KaggleMart,Kaggle Hat,643,0,0
13040,2016-12-25,Norway,KaggleMart,Kaggle Sticker,190,0,0
13041,2016-12-25,Norway,KaggleRama,Kaggle Mug,777,0,0
13042,2016-12-25,Norway,KaggleRama,Kaggle Hat,1031,0,0
13043,2016-12-25,Norway,KaggleRama,Kaggle Sticker,331,0,0
13044,2016-12-25,Sweden,KaggleMart,Kaggle Mug,319,0,0
13045,2016-12-25,Sweden,KaggleMart,Kaggle Hat,497,0,0
13046,2016-12-25,Sweden,KaggleMart,Kaggle Sticker,149,0,0
13047,2016-12-25,Sweden,KaggleRama,Kaggle Mug,544,0,0
13048,2016-12-25,Sweden,KaggleRama,Kaggle Hat,882,0,0
13049,2016-12-25,Sweden,KaggleRama,Kaggle Sticker,259,0,0
13050,2016-12-26,Finland,KaggleMart,Kaggle Mug,245,0,0
13051,2016-12-26,Finland,KaggleMart,Kaggle Hat,409,0,0
13052,2016-12-26,Finland,KaggleMart,Kaggle Sticker,119,0,0
13053,2016-12-26,Finland,KaggleRama,Kaggle Mug,466,0,0
13054,2016-12-26,Finland,KaggleRama,Kaggle Hat,705,0,0
13055,2016-12-26,Finland,KaggleRama,Kaggle Sticker,200,0,0
13056,2016-12-26,Norway,KaggleMart,Kaggle Mug,393,0,0
13057,2016-12-26,Norway,KaggleMart,Kaggle Hat,623,0,0
13058,2016-12-26,Norway,KaggleMart,Kaggle Sticker,183,0,0
13059,2016-12-26,Norway,KaggleRama,Kaggle Mug,724,0,0
13060,2016-12-26,Norway,KaggleRama,Kaggle Hat,1060,0,0
13061,2016-12-26,Norway,KaggleRama,Kaggle Sticker,314,0,0
13062,2016-12-26,Sweden,KaggleMart,Kaggle Mug,313,0,0
13063,2016-12-26,Sweden,KaggleMart,Kaggle Hat,484,0,0
13064,2016-12-26,Sweden,KaggleMart,Kaggle Sticker,134,0,0
13065,2016-12-26,Sweden,KaggleRama,Kaggle Mug,581,0,0
13066,2016-12-26,Sweden,KaggleRama,Kaggle Hat,839,0,0
13067,2016-12-26,Sweden,KaggleRama,Kaggle Sticker,255,0,0
13068,2016-12-27,Finland,KaggleMart,Kaggle Mug,336,0,1
13069,2016-12-27,Finland,KaggleMart,Kaggle Hat,513,0,1
13070,2016-12-27,Finland,KaggleMart,Kaggle Sticker,160,0,1
13071,2016-12-27,Finland,KaggleRama,Kaggle Mug,566,0,1
13072,2016-12-27,Finland,KaggleRama,Kaggle Hat,838,0,1
13073,2016-12-27,Finland,KaggleRama,Kaggle Sticker,279,0,1
13074,2016-12-27,Norway,KaggleMart,Kaggle Mug,518,0,1
13075,2016-12-27,Norway,KaggleMart,Kaggle Hat,742,0,1
13076,2016-12-27,Norway,KaggleMart,Kaggle Sticker,235,0,1
13077,2016-12-27,Norway,KaggleRama,Kaggle Mug,840,0,1
13078,2016-12-27,Norway,KaggleRama,Kaggle Hat,1367,0,1
13079,2016-12-27,Norway,KaggleRama,Kaggle Sticker,405,0,1
13080,2016-12-27,Sweden,KaggleMart,Kaggle Mug,412,0,1
13081,2016-12-27,Sweden,KaggleMart,Kaggle Hat,595,0,1
13082,2016-12-27,Sweden,KaggleMart,Kaggle Sticker,181,0,1
13083,2016-12-27,Sweden,KaggleRama,Kaggle Mug,729,0,1
13084,2016-12-27,Sweden,KaggleRama,Kaggle Hat,1014,0,1
13085,2016-12-27,Sweden,KaggleRama,Kaggle Sticker,291,0,1
13086,2016-12-28,Finland,KaggleMart,Kaggle Mug,419,0,1
13087,2016-12-28,Finland,KaggleMart,Kaggle Hat,671,0,1
13088,2016-12-28,Finland,KaggleMart,Kaggle Sticker,190,0,1
13089,2016-12-28,Finland,KaggleRama,Kaggle Mug,729,0,1
13090,2016-12-28,Finland,KaggleRama,Kaggle Hat,1077,0,1
13091,2016-12-28,Finland,KaggleRama,Kaggle Sticker,341,0,1
13092,2016-12-28,Norway,KaggleMart,Kaggle Mug,606,0,1
13093,2016-12-28,Norway,KaggleMart,Kaggle Hat,912,0,1
13094,2016-12-28,Norway,KaggleMart,Kaggle Sticker,262,0,1
13095,2016-12-28,Norway,KaggleRama,Kaggle Mug,1087,0,1
13096,2016-12-28,Norway,KaggleRama,Kaggle Hat,1652,0,1
13097,2016-12-28,Norway,KaggleRama,Kaggle Sticker,525,0,1
13098,2016-12-28,Sweden,KaggleMart,Kaggle Mug,492,0,1
13099,2016-12-28,Sweden,KaggleMart,Kaggle Hat,786,0,1
13100,2016-12-28,Sweden,KaggleMart,Kaggle Sticker,224,0,1
13101,2016-12-28,Sweden,KaggleRama,Kaggle Mug,890,0,1
13102,2016-12-28,Sweden,KaggleRama,Kaggle Hat,1382,0,1
13103,2016-12-28,Sweden,KaggleRama,Kaggle Sticker,404,0,1
13104,2016-12-29,Finland,KaggleMart,Kaggle Mug,463,0,1
13105,2016-12-29,Finland,KaggleMart,Kaggle Hat,732,0,1
13106,2016-12-29,Finland,KaggleMart,Kaggle Sticker,220,0,1
13107,2016-12-29,Finland,KaggleRama,Kaggle Mug,833,0,1
13108,2016-12-29,Finland,KaggleRama,Kaggle Hat,1328,0,1
13109,2016-12-29,Finland,KaggleRama,Kaggle Sticker,377,0,1
13110,2016-12-29,Norway,KaggleMart,Kaggle Mug,714,0,1
13111,2016-12-29,Norway,KaggleMart,Kaggle Hat,1109,0,1
13112,2016-12-29,Norway,KaggleMart,Kaggle Sticker,332,0,1
13113,2016-12-29,Norway,KaggleRama,Kaggle Mug,1219,0,1
13114,2016-12-29,Norway,KaggleRama,Kaggle Hat,1992,0,1
13115,2016-12-29,Norway,KaggleRama,Kaggle Sticker,553,0,1
13116,2016-12-29,Sweden,KaggleMart,Kaggle Mug,611,0,1
13117,2016-12-29,Sweden,KaggleMart,Kaggle Hat,1013,0,1
13118,2016-12-29,Sweden,KaggleMart,Kaggle Sticker,251,0,1
13119,2016-12-29,Sweden,KaggleRama,Kaggle Mug,962,0,1
13120,2016-12-29,Sweden,KaggleRama,Kaggle Hat,1496,0,1
13121,2016-12-29,Sweden,KaggleRama,Kaggle Sticker,401,0,1
13122,2016-12-30,Finland,KaggleMart,Kaggle Mug,531,0,1
13123,2016-12-30,Finland,KaggleMart,Kaggle Hat,805,0,1
13124,2016-12-30,Finland,KaggleMart,Kaggle Sticker,221,0,1
13125,2016-12-30,Finland,KaggleRama,Kaggle Mug,903,0,1
13126,2016-12-30,Finland,KaggleRama,Kaggle Hat,1362,0,1
13127,2016-12-30,Finland,KaggleRama,Kaggle Sticker,429,0,1
13128,2016-12-30,Norway,KaggleMart,Kaggle Mug,868,0,1
13129,2016-12-30,Norway,KaggleMart,Kaggle Hat,1128,0,1
13130,2016-12-30,Norway,KaggleMart,Kaggle Sticker,350,0,1
13131,2016-12-30,Norway,KaggleRama,Kaggle Mug,1298,0,1
13132,2016-12-30,Norway,KaggleRama,Kaggle Hat,2166,0,1
13133,2016-12-30,Norway,KaggleRama,Kaggle Sticker,570,0,1
13134,2016-12-30,Sweden,KaggleMart,Kaggle Mug,585,0,1
13135,2016-12-30,Sweden,KaggleMart,Kaggle Hat,930,0,1
13136,2016-12-30,Sweden,KaggleMart,Kaggle Sticker,287,0,1
13137,2016-12-30,Sweden,KaggleRama,Kaggle Mug,1076,0,1
13138,2016-12-30,Sweden,KaggleRama,Kaggle Hat,1577,0,1
13139,2016-12-30,Sweden,KaggleRama,Kaggle Sticker,490,0,1
13140,2016-12-31,Finland,KaggleMart,Kaggle Mug,542,0,1
13141,2016-12-31,Finland,KaggleMart,Kaggle Hat,821,0,1
13142,2016-12-31,Finland,KaggleMart,Kaggle Sticker,215,0,1
13143,2016-12-31,Finland,KaggleRama,Kaggle Mug,874,0,1
13144,2016-12-31,Finland,KaggleRama,Kaggle Hat,1534,0,1
13145,2016-12-31,Finland,KaggleRama,Kaggle Sticker,428,0,1
13146,2016-12-31,Norway,KaggleMart,Kaggle Mug,857,0,1
13147,2016-12-31,Norway,KaggleMart,Kaggle Hat,1284,0,1
13148,2016-12-31,Norway,KaggleMart,Kaggle Sticker,354,0,1
13149,2016-12-31,Norway,KaggleRama,Kaggle Mug,1476,0,1
13150,2016-12-31,Norway,KaggleRama,Kaggle Hat,2212,0,1
13151,2016-12-31,Norway,KaggleRama,Kaggle Sticker,671,0,1
13152,2016-12-31,Sweden,KaggleMart,Kaggle Mug,614,0,1
13153,2016-12-31,Sweden,KaggleMart,Kaggle Hat,1001,0,1
13154,2016-12-31,Sweden,KaggleMart,Kaggle Sticker,276,0,1
13155,2016-12-31,Sweden,KaggleRama,Kaggle Mug,1123,0,1
13156,2016-12-31,Sweden,KaggleRama,Kaggle Hat,1672,0,1
13157,2016-12-31,Sweden,KaggleRama,Kaggle Sticker,487,0,1
13158,2017-01-01,Finland,KaggleMart,Kaggle Mug,436,0,1
13159,2017-01-01,Finland,KaggleMart,Kaggle Hat,729,0,1
13160,2017-01-01,Finland,KaggleMart,Kaggle Sticker,188,0,1
13161,2017-01-01,Finland,KaggleRama,Kaggle Mug,747,0,1
13162,2017-01-01,Finland,KaggleRama,Kaggle Hat,1186,0,1
13163,2017-01-01,Finland,KaggleRama,Kaggle Sticker,328,0,1
13164,2017-01-01,Norway,KaggleMart,Kaggle Mug,688,0,1
13165,2017-01-01,Norway,KaggleMart,Kaggle Hat,1072,0,1
13166,2017-01-01,Norway,KaggleMart,Kaggle Sticker,308,0,1
13167,2017-01-01,Norway,KaggleRama,Kaggle Mug,1201,0,1
13168,2017-01-01,Norway,KaggleRama,Kaggle Hat,1927,0,1
13169,2017-01-01,Norway,KaggleRama,Kaggle Sticker,560,0,1
13170,2017-01-01,Sweden,KaggleMart,Kaggle Mug,560,0,1
13171,2017-01-01,Sweden,KaggleMart,Kaggle Hat,830,0,1
13172,2017-01-01,Sweden,KaggleMart,Kaggle Sticker,263,0,1
13173,2017-01-01,Sweden,KaggleRama,Kaggle Mug,847,0,1
13174,2017-01-01,Sweden,KaggleRama,Kaggle Hat,1404,0,1
13175,2017-01-01,Sweden,KaggleRama,Kaggle Sticker,402,0,1
13176,2017-01-02,Finland,KaggleMart,Kaggle Mug,294,0,0
13177,2017-01-02,Finland,KaggleMart,Kaggle Hat,467,0,0
13178,2017-01-02,Finland,KaggleMart,Kaggle Sticker,128,0,0
13179,2017-01-02,Finland,KaggleRama,Kaggle Mug,525,0,0
13180,2017-01-02,Finland,KaggleRama,Kaggle Hat,812,0,0
13181,2017-01-02,Finland,KaggleRama,Kaggle Sticker,242,0,0
13182,2017-01-02,Norway,KaggleMart,Kaggle Mug,443,0,0
13183,2017-01-02,Norway,KaggleMart,Kaggle Hat,661,0,0
13184,2017-01-02,Norway,KaggleMart,Kaggle Sticker,203,0,0
13185,2017-01-02,Norway,KaggleRama,Kaggle Mug,746,0,0
13186,2017-01-02,Norway,KaggleRama,Kaggle Hat,1261,0,0
13187,2017-01-02,Norway,KaggleRama,Kaggle Sticker,346,0,0
13188,2017-01-02,Sweden,KaggleMart,Kaggle Mug,351,0,0
13189,2017-01-02,Sweden,KaggleMart,Kaggle Hat,526,0,0
13190,2017-01-02,Sweden,KaggleMart,Kaggle Sticker,163,0,0
13191,2017-01-02,Sweden,KaggleRama,Kaggle Mug,634,0,0
13192,2017-01-02,Sweden,KaggleRama,Kaggle Hat,882,0,0
13193,2017-01-02,Sweden,KaggleRama,Kaggle Sticker,268,0,0
13194,2017-01-03,Finland,KaggleMart,Kaggle Mug,261,0,0
13195,2017-01-03,Finland,KaggleMart,Kaggle Hat,365,0,0
13196,2017-01-03,Finland,KaggleMart,Kaggle Sticker,107,0,0
13197,2017-01-03,Finland,KaggleRama,Kaggle Mug,412,0,0
13198,2017-01-03,Finland,KaggleRama,Kaggle Hat,638,0,0
13199,2017-01-03,Finland,KaggleRama,Kaggle Sticker,189,0,0
13200,2017-01-03,Norway,KaggleMart,Kaggle Mug,338,0,0
13201,2017-01-03,Norway,KaggleMart,Kaggle Hat,632,0,0
13202,2017-01-03,Norway,KaggleMart,Kaggle Sticker,168,0,0
13203,2017-01-03,Norway,KaggleRama,Kaggle Mug,670,0,0
13204,2017-01-03,Norway,KaggleRama,Kaggle Hat,1143,0,0
13205,2017-01-03,Norway,KaggleRama,Kaggle Sticker,309,0,0
13206,2017-01-03,Sweden,KaggleMart,Kaggle Mug,323,0,0
13207,2017-01-03,Sweden,KaggleMart,Kaggle Hat,478,0,0
13208,2017-01-03,Sweden,KaggleMart,Kaggle Sticker,147,0,0
13209,2017-01-03,Sweden,KaggleRama,Kaggle Mug,513,0,0
13210,2017-01-03,Sweden,KaggleRama,Kaggle Hat,959,0,0
13211,2017-01-03,Sweden,KaggleRama,Kaggle Sticker,238,0,0
13212,2017-01-04,Finland,KaggleMart,Kaggle Mug,234,0,0
13213,2017-01-04,Finland,KaggleMart,Kaggle Hat,382,0,0
13214,2017-01-04,Finland,KaggleMart,Kaggle Sticker,106,0,0
13215,2017-01-04,Finland,KaggleRama,Kaggle Mug,386,0,0
13216,2017-01-04,Finland,KaggleRama,Kaggle Hat,643,0,0
13217,2017-01-04,Finland,KaggleRama,Kaggle Sticker,182,0,0
13218,2017-01-04,Norway,KaggleMart,Kaggle Mug,411,0,0
13219,2017-01-04,Norway,KaggleMart,Kaggle Hat,557,0,0
13220,2017-01-04,Norway,KaggleMart,Kaggle Sticker,162,0,0
13221,2017-01-04,Norway,KaggleRama,Kaggle Mug,700,0,0
13222,2017-01-04,Norway,KaggleRama,Kaggle Hat,1026,0,0
13223,2017-01-04,Norway,KaggleRama,Kaggle Sticker,285,0,0
13224,2017-01-04,Sweden,KaggleMart,Kaggle Mug,301,0,0
13225,2017-01-04,Sweden,KaggleMart,Kaggle Hat,485,0,0
13226,2017-01-04,Sweden,KaggleMart,Kaggle Sticker,145,0,0
13227,2017-01-04,Sweden,KaggleRama,Kaggle Mug,548,0,0
13228,2017-01-04,Sweden,KaggleRama,Kaggle Hat,870,0,0
13229,2017-01-04,Sweden,KaggleRama,Kaggle Sticker,252,0,0
13230,2017-01-05,Finland,KaggleMart,Kaggle Mug,233,0,0
13231,2017-01-05,Finland,KaggleMart,Kaggle Hat,332,0,0
13232,2017-01-05,Finland,KaggleMart,Kaggle Sticker,102,0,0
13233,2017-01-05,Finland,KaggleRama,Kaggle Mug,409,0,0
13234,2017-01-05,Finland,KaggleRama,Kaggle Hat,646,0,0
13235,2017-01-05,Finland,KaggleRama,Kaggle Sticker,204,0,0
13236,2017-01-05,Norway,KaggleMart,Kaggle Mug,343,0,0
13237,2017-01-05,Norway,KaggleMart,Kaggle Hat,612,0,0
13238,2017-01-05,Norway,KaggleMart,Kaggle Sticker,164,0,0
13239,2017-01-05,Norway,KaggleRama,Kaggle Mug,723,0,0
13240,2017-01-05,Norway,KaggleRama,Kaggle Hat,994,0,0
13241,2017-01-05,Norway,KaggleRama,Kaggle Sticker,297,0,0
13242,2017-01-05,Sweden,KaggleMart,Kaggle Mug,314,0,0
13243,2017-01-05,Sweden,KaggleMart,Kaggle Hat,535,0,0
13244,2017-01-05,Sweden,KaggleMart,Kaggle Sticker,143,0,0
13245,2017-01-05,Sweden,KaggleRama,Kaggle Mug,526,0,0
13246,2017-01-05,Sweden,KaggleRama,Kaggle Hat,836,0,0
13247,2017-01-05,Sweden,KaggleRama,Kaggle Sticker,249,0,0
13248,2017-01-06,Finland,KaggleMart,Kaggle Mug,245,0,0
13249,2017-01-06,Finland,KaggleMart,Kaggle Hat,387,0,0
13250,2017-01-06,Finland,KaggleMart,Kaggle Sticker,115,0,0
13251,2017-01-06,Finland,KaggleRama,Kaggle Mug,514,0,0
13252,2017-01-06,Finland,KaggleRama,Kaggle Hat,677,0,0
13253,2017-01-06,Finland,KaggleRama,Kaggle Sticker,200,0,0
13254,2017-01-06,Norway,KaggleMart,Kaggle Mug,422,0,0
13255,2017-01-06,Norway,KaggleMart,Kaggle Hat,635,0,0
13256,2017-01-06,Norway,KaggleMart,Kaggle Sticker,193,0,0
13257,2017-01-06,Norway,KaggleRama,Kaggle Mug,668,0,0
13258,2017-01-06,Norway,KaggleRama,Kaggle Hat,1189,0,0
13259,2017-01-06,Norway,KaggleRama,Kaggle Sticker,315,0,0
13260,2017-01-06,Sweden,KaggleMart,Kaggle Mug,324,0,0
13261,2017-01-06,Sweden,KaggleMart,Kaggle Hat,539,0,0
13262,2017-01-06,Sweden,KaggleMart,Kaggle Sticker,147,0,0
13263,2017-01-06,Sweden,KaggleRama,Kaggle Mug,581,0,0
13264,2017-01-06,Sweden,KaggleRama,Kaggle Hat,948,0,0
13265,2017-01-06,Sweden,KaggleRama,Kaggle Sticker,253,0,0
13266,2017-01-07,Finland,KaggleMart,Kaggle Mug,280,0,0
13267,2017-01-07,Finland,KaggleMart,Kaggle Hat,487,0,0
13268,2017-01-07,Finland,KaggleMart,Kaggle Sticker,140,0,0
13269,2017-01-07,Finland,KaggleRama,Kaggle Mug,582,0,0
13270,2017-01-07,Finland,KaggleRama,Kaggle Hat,789,0,0
13271,2017-01-07,Finland,KaggleRama,Kaggle Sticker,235,0,0
13272,2017-01-07,Norway,KaggleMart,Kaggle Mug,483,0,0
13273,2017-01-07,Norway,KaggleMart,Kaggle Hat,779,0,0
13274,2017-01-07,Norway,KaggleMart,Kaggle Sticker,217,0,0
13275,2017-01-07,Norway,KaggleRama,Kaggle Mug,781,0,0
13276,2017-01-07,Norway,KaggleRama,Kaggle Hat,1258,0,0
13277,2017-01-07,Norway,KaggleRama,Kaggle Sticker,358,0,0
13278,2017-01-07,Sweden,KaggleMart,Kaggle Mug,377,0,0
13279,2017-01-07,Sweden,KaggleMart,Kaggle Hat,583,0,0
13280,2017-01-07,Sweden,KaggleMart,Kaggle Sticker,168,0,0
13281,2017-01-07,Sweden,KaggleRama,Kaggle Mug,633,0,0
13282,2017-01-07,Sweden,KaggleRama,Kaggle Hat,1152,0,0
13283,2017-01-07,Sweden,KaggleRama,Kaggle Sticker,287,0,0
13284,2017-01-08,Finland,KaggleMart,Kaggle Mug,316,0,0
13285,2017-01-08,Finland,KaggleMart,Kaggle Hat,472,0,0
13286,2017-01-08,Finland,KaggleMart,Kaggle Sticker,119,0,0
13287,2017-01-08,Finland,KaggleRama,Kaggle Mug,495,0,0
13288,2017-01-08,Finland,KaggleRama,Kaggle Hat,795,0,0
13289,2017-01-08,Finland,KaggleRama,Kaggle Sticker,244,0,0
13290,2017-01-08,Norway,KaggleMart,Kaggle Mug,425,0,0
13291,2017-01-08,Norway,KaggleMart,Kaggle Hat,737,0,0
13292,2017-01-08,Norway,KaggleMart,Kaggle Sticker,206,0,0
13293,2017-01-08,Norway,KaggleRama,Kaggle Mug,774,0,0
13294,2017-01-08,Norway,KaggleRama,Kaggle Hat,1244,0,0
13295,2017-01-08,Norway,KaggleRama,Kaggle Sticker,391,0,0
13296,2017-01-08,Sweden,KaggleMart,Kaggle Mug,351,0,0
13297,2017-01-08,Sweden,KaggleMart,Kaggle Hat,549,0,0
13298,2017-01-08,Sweden,KaggleMart,Kaggle Sticker,159,0,0
13299,2017-01-08,Sweden,KaggleRama,Kaggle Mug,673,0,0
13300,2017-01-08,Sweden,KaggleRama,Kaggle Hat,1050,0,0
13301,2017-01-08,Sweden,KaggleRama,Kaggle Sticker,245,0,0
13302,2017-01-09,Finland,KaggleMart,Kaggle Mug,253,0,0
13303,2017-01-09,Finland,KaggleMart,Kaggle Hat,390,0,0
13304,2017-01-09,Finland,KaggleMart,Kaggle Sticker,109,0,0
13305,2017-01-09,Finland,KaggleRama,Kaggle Mug,411,0,0
13306,2017-01-09,Finland,KaggleRama,Kaggle Hat,658,0,0
13307,2017-01-09,Finland,KaggleRama,Kaggle Sticker,193,0,0
13308,2017-01-09,Norway,KaggleMart,Kaggle Mug,338,0,0
13309,2017-01-09,Norway,KaggleMart,Kaggle Hat,563,0,0
13310,2017-01-09,Norway,KaggleMart,Kaggle Sticker,157,0,0
13311,2017-01-09,Norway,KaggleRama,Kaggle Mug,585,0,0
13312,2017-01-09,Norway,KaggleRama,Kaggle Hat,959,0,0
13313,2017-01-09,Norway,KaggleRama,Kaggle Sticker,286,0,0
13314,2017-01-09,Sweden,KaggleMart,Kaggle Mug,297,0,0
13315,2017-01-09,Sweden,KaggleMart,Kaggle Hat,496,0,0
13316,2017-01-09,Sweden,KaggleMart,Kaggle Sticker,116,0,0
13317,2017-01-09,Sweden,KaggleRama,Kaggle Mug,475,0,0
13318,2017-01-09,Sweden,KaggleRama,Kaggle Hat,783,0,0
13319,2017-01-09,Sweden,KaggleRama,Kaggle Sticker,206,0,0
13320,2017-01-10,Finland,KaggleMart,Kaggle Mug,236,0,0
13321,2017-01-10,Finland,KaggleMart,Kaggle Hat,368,0,0
13322,2017-01-10,Finland,KaggleMart,Kaggle Sticker,105,0,0
13323,2017-01-10,Finland,KaggleRama,Kaggle Mug,427,0,0
13324,2017-01-10,Finland,KaggleRama,Kaggle Hat,728,0,0
13325,2017-01-10,Finland,KaggleRama,Kaggle Sticker,192,0,0
13326,2017-01-10,Norway,KaggleMart,Kaggle Mug,368,0,0
13327,2017-01-10,Norway,KaggleMart,Kaggle Hat,557,0,0
13328,2017-01-10,Norway,KaggleMart,Kaggle Sticker,130,0,0
13329,2017-01-10,Norway,KaggleRama,Kaggle Mug,542,0,0
13330,2017-01-10,Norway,KaggleRama,Kaggle Hat,923,0,0
13331,2017-01-10,Norway,KaggleRama,Kaggle Sticker,239,0,0
13332,2017-01-10,Sweden,KaggleMart,Kaggle Mug,315,0,0
13333,2017-01-10,Sweden,KaggleMart,Kaggle Hat,464,0,0
13334,2017-01-10,Sweden,KaggleMart,Kaggle Sticker,114,0,0
13335,2017-01-10,Sweden,KaggleRama,Kaggle Mug,463,0,0
13336,2017-01-10,Sweden,KaggleRama,Kaggle Hat,692,0,0
13337,2017-01-10,Sweden,KaggleRama,Kaggle Sticker,221,0,0
13338,2017-01-11,Finland,KaggleMart,Kaggle Mug,246,0,0
13339,2017-01-11,Finland,KaggleMart,Kaggle Hat,364,0,0
13340,2017-01-11,Finland,KaggleMart,Kaggle Sticker,100,0,0
13341,2017-01-11,Finland,KaggleRama,Kaggle Mug,445,0,0
13342,2017-01-11,Finland,KaggleRama,Kaggle Hat,643,0,0
13343,2017-01-11,Finland,KaggleRama,Kaggle Sticker,190,0,0
13344,2017-01-11,Norway,KaggleMart,Kaggle Mug,379,0,0
13345,2017-01-11,Norway,KaggleMart,Kaggle Hat,547,0,0
13346,2017-01-11,Norway,KaggleMart,Kaggle Sticker,154,0,0
13347,2017-01-11,Norway,KaggleRama,Kaggle Mug,581,0,0
13348,2017-01-11,Norway,KaggleRama,Kaggle Hat,955,0,0
13349,2017-01-11,Norway,KaggleRama,Kaggle Sticker,283,0,0
13350,2017-01-11,Sweden,KaggleMart,Kaggle Mug,282,0,0
13351,2017-01-11,Sweden,KaggleMart,Kaggle Hat,475,0,0
13352,2017-01-11,Sweden,KaggleMart,Kaggle Sticker,123,0,0
13353,2017-01-11,Sweden,KaggleRama,Kaggle Mug,488,0,0
13354,2017-01-11,Sweden,KaggleRama,Kaggle Hat,797,0,0
13355,2017-01-11,Sweden,KaggleRama,Kaggle Sticker,234,0,0
13356,2017-01-12,Finland,KaggleMart,Kaggle Mug,236,0,0
13357,2017-01-12,Finland,KaggleMart,Kaggle Hat,415,0,0
13358,2017-01-12,Finland,KaggleMart,Kaggle Sticker,107,0,0
13359,2017-01-12,Finland,KaggleRama,Kaggle Mug,403,0,0
13360,2017-01-12,Finland,KaggleRama,Kaggle Hat,686,0,0
13361,2017-01-12,Finland,KaggleRama,Kaggle Sticker,185,0,0
13362,2017-01-12,Norway,KaggleMart,Kaggle Mug,331,0,0
13363,2017-01-12,Norway,KaggleMart,Kaggle Hat,552,0,0
13364,2017-01-12,Norway,KaggleMart,Kaggle Sticker,150,0,0
13365,2017-01-12,Norway,KaggleRama,Kaggle Mug,610,0,0
13366,2017-01-12,Norway,KaggleRama,Kaggle Hat,949,0,0
13367,2017-01-12,Norway,KaggleRama,Kaggle Sticker,289,0,0
13368,2017-01-12,Sweden,KaggleMart,Kaggle Mug,283,0,0
13369,2017-01-12,Sweden,KaggleMart,Kaggle Hat,463,0,0
13370,2017-01-12,Sweden,KaggleMart,Kaggle Sticker,121,0,0
13371,2017-01-12,Sweden,KaggleRama,Kaggle Mug,485,0,0
13372,2017-01-12,Sweden,KaggleRama,Kaggle Hat,763,0,0
13373,2017-01-12,Sweden,KaggleRama,Kaggle Sticker,213,0,0
13374,2017-01-13,Finland,KaggleMart,Kaggle Mug,232,0,0
13375,2017-01-13,Finland,KaggleMart,Kaggle Hat,398,0,0
13376,2017-01-13,Finland,KaggleMart,Kaggle Sticker,102,0,0
13377,2017-01-13,Finland,KaggleRama,Kaggle Mug,413,0,0
13378,2017-01-13,Finland,KaggleRama,Kaggle Hat,711,0,0
13379,2017-01-13,Finland,KaggleRama,Kaggle Sticker,179,0,0
13380,2017-01-13,Norway,KaggleMart,Kaggle Mug,333,0,0
13381,2017-01-13,Norway,KaggleMart,Kaggle Hat,576,0,0
13382,2017-01-13,Norway,KaggleMart,Kaggle Sticker,166,0,0
13383,2017-01-13,Norway,KaggleRama,Kaggle Mug,577,0,0
13384,2017-01-13,Norway,KaggleRama,Kaggle Hat,865,0,0
13385,2017-01-13,Norway,KaggleRama,Kaggle Sticker,299,0,0
13386,2017-01-13,Sweden,KaggleMart,Kaggle Mug,239,0,0
13387,2017-01-13,Sweden,KaggleMart,Kaggle Hat,442,0,0
13388,2017-01-13,Sweden,KaggleMart,Kaggle Sticker,112,0,0
13389,2017-01-13,Sweden,KaggleRama,Kaggle Mug,449,0,0
13390,2017-01-13,Sweden,KaggleRama,Kaggle Hat,798,0,0
13391,2017-01-13,Sweden,KaggleRama,Kaggle Sticker,226,0,0
13392,2017-01-14,Finland,KaggleMart,Kaggle Mug,258,0,0
